date,benevolence_unscaled,benevolence_monthly,isPartial,scale,benevolence
2008-12-14,0,0,False,0.0,0.0
2008-12-15,29,29,False,0.29,8.41
2008-12-16,28,28,False,0.28,7.840000000000001
2008-12-17,0,0,False,0.0,0.0
2008-12-18,0,0,False,0.0,0.0
2008-12-19,66,66,False,0.66,43.56
2008-12-20,0,0,False,0.0,0.0
2008-12-21,0,0,False,0.0,0.0
2008-12-22,0,0,False,0.0,0.0
2008-12-23,0,0,False,0.0,0.0
2008-12-24,0,0,False,0.0,0.0
2008-12-25,62,62,False,0.62,38.44
2008-12-26,0,0,False,0.0,0.0
2008-12-27,0,0,False,0.0,0.0
2008-12-28,100,100,False,1.0,100.0
2008-12-29,35,35,False,0.35,12.25
2008-12-30,0,0,False,0.0,0.0
2008-12-31,0,0,False,0.0,0.0
2009-01-01,0,0,False,0.0,0.0
2009-01-02,0,0,False,0.0,0.0
2009-01-03,51,51,False,0.51,26.01
2009-01-04,0,0,False,0.0,0.0
2009-01-05,35,35,False,0.35,12.25
2009-01-06,34,34,False,0.34,11.56
2009-01-07,33,33,False,0.33,10.89
2009-01-08,0,0,False,0.0,0.0
2009-01-09,71,71,False,0.71,50.41
2009-01-10,0,0,False,0.0,0.0
2009-01-11,50,50,False,0.5,25.0
2009-01-12,0,0,False,0.0,0.0
2009-01-13,0,0,False,0.0,0.0
2009-01-14,100,100,False,1.0,100.0
2009-01-15,99,99,False,0.99,98.01
2009-01-16,35,35,False,0.35,12.25
2009-01-17,0,0,False,0.0,0.0
2009-01-18,51,51,False,0.51,26.01
2009-01-19,0,0,False,0.0,0.0
2009-01-20,34,34,False,0.34,11.56
2009-01-21,0,0,False,0.0,0.0
2009-01-22,0,0,False,0.0,0.0
2009-01-23,35,35,False,0.35,12.25
2009-01-24,0,0,False,0.0,0.0
2009-01-25,0,0,False,0.0,0.0
2009-01-26,65,65,False,0.65,42.25
2009-01-27,97,97,False,0.97,94.09
2009-01-28,32,32,False,0.32,10.24
2009-01-29,0,0,False,0.0,0.0
2009-01-30,35,35,False,0.35,12.25
2009-01-31,0,0,False,0.0,0.0
2009-02-01,0,0,False,0.0,0.0
2009-02-02,0,0,False,0.0,0.0
2009-02-03,59,59,False,0.59,34.809999999999995
2009-02-04,0,0,False,0.0,0.0
2009-02-05,62,62,False,0.62,38.44
2009-02-06,0,0,False,0.0,0.0
2009-02-07,0,0,False,0.0,0.0
2009-02-08,46,46,False,0.46,21.16
2009-02-09,61,61,False,0.61,37.21
2009-02-10,60,60,False,0.6,36.0
2009-02-11,31,31,False,0.31,9.61
2009-02-12,0,0,False,0.0,0.0
2009-02-13,100,100,False,1.0,100.0
2009-02-14,0,0,False,0.0,0.0
2009-02-15,0,0,False,0.0,0.0
2009-02-16,0,0,False,0.0,0.0
2009-02-17,31,31,False,0.31,9.61
2009-02-18,61,61,False,0.61,37.21
2009-02-19,31,31,False,0.31,9.61
2009-02-20,0,0,False,0.0,0.0
2009-02-21,92,92,False,0.92,84.64
2009-02-22,45,45,False,0.45,20.25
2009-02-23,31,31,False,0.31,9.61
2009-02-24,92,92,False,0.92,84.64
2009-02-25,31,31,False,0.31,9.61
2009-02-26,0,0,False,0.0,0.0
2009-02-27,32,32,False,0.32,10.24
2009-02-28,0,0,False,0.0,0.0
2009-03-01,0,0,False,0.0,0.0
2009-03-02,0,0,False,0.0,0.0
2009-03-03,0,0,False,0.0,0.0
2009-03-04,75,75,False,0.75,56.25
2009-03-05,26,26,False,0.26,6.76
2009-03-06,27,27,False,0.27,7.290000000000001
2009-03-07,38,38,False,0.38,14.44
2009-03-08,0,0,False,0.0,0.0
2009-03-09,50,50,False,0.5,25.0
2009-03-10,0,0,False,0.0,0.0
2009-03-11,0,0,False,0.0,0.0
2009-03-12,0,0,False,0.0,0.0
2009-03-13,27,27,False,0.27,7.290000000000001
2009-03-14,76,76,False,0.76,57.76
2009-03-15,76,76,False,0.76,57.76
2009-03-16,0,0,False,0.0,0.0
2009-03-17,25,25,False,0.25,6.25
2009-03-18,26,26,False,0.26,6.76
2009-03-19,0,0,False,0.0,0.0
2009-03-20,54,54,False,0.54,29.160000000000004
2009-03-21,0,0,False,0.0,0.0
2009-03-22,38,38,False,0.38,14.44
2009-03-23,100,100,False,1.0,100.0
2009-03-24,25,25,False,0.25,6.25
2009-03-25,99,99,False,0.99,98.01
2009-03-26,74,74,False,0.74,54.76
2009-03-27,27,27,False,0.27,7.290000000000001
2009-03-28,37,37,False,0.37,13.69
2009-03-29,37,37,False,0.37,13.69
2009-03-30,0,0,False,0.0,0.0
2009-03-31,0,0,False,0.0,0.0
2009-04-01,0,0,False,0.0,0.0
2009-04-02,100,100,False,1.0,100.0
2009-04-03,21,21,False,0.21,4.41
2009-04-04,0,0,False,0.0,0.0
2009-04-05,30,30,False,0.3,9.0
2009-04-06,0,0,False,0.0,0.0
2009-04-07,20,20,False,0.2,4.0
2009-04-08,40,40,False,0.4,16.0
2009-04-09,0,0,False,0.0,0.0
2009-04-10,0,0,False,0.0,0.0
2009-04-11,0,0,False,0.0,0.0
2009-04-12,0,0,False,0.0,0.0
2009-04-13,0,0,False,0.0,0.0
2009-04-14,19,19,False,0.19,3.61
2009-04-15,0,0,False,0.0,0.0
2009-04-16,0,0,False,0.0,0.0
2009-04-17,43,43,False,0.43,18.49
2009-04-18,31,31,False,0.31,9.61
2009-04-19,0,0,False,0.0,0.0
2009-04-20,19,19,False,0.19,3.61
2009-04-21,0,0,False,0.0,0.0
2009-04-22,0,0,False,0.0,0.0
2009-04-23,0,0,False,0.0,0.0
2009-04-24,0,0,False,0.0,0.0
2009-04-25,0,0,False,0.0,0.0
2009-04-26,31,31,False,0.31,9.61
2009-04-27,0,0,False,0.0,0.0
2009-04-28,19,19,False,0.19,3.61
2009-04-29,19,19,False,0.19,3.61
2009-04-30,20,20,False,0.2,4.0
2009-05-01,24,24,False,0.24,5.76
2009-05-02,100,100,False,1.0,100.0
2009-05-03,66,66,False,0.66,43.56
2009-05-04,43,43,False,0.43,18.49
2009-05-05,63,63,False,0.63,39.69
2009-05-06,0,0,False,0.0,0.0
2009-05-07,0,0,False,0.0,0.0
2009-05-08,24,24,False,0.24,5.76
2009-05-09,35,35,False,0.35,12.25
2009-05-10,0,0,False,0.0,0.0
2009-05-11,22,22,False,0.22,4.84
2009-05-12,43,43,False,0.43,18.49
2009-05-13,0,0,False,0.0,0.0
2009-05-14,22,22,False,0.22,4.84
2009-05-15,0,0,False,0.0,0.0
2009-05-16,0,0,False,0.0,0.0
2009-05-17,0,0,False,0.0,0.0
2009-05-18,43,43,False,0.43,18.49
2009-05-19,21,21,False,0.21,4.41
2009-05-20,0,0,False,0.0,0.0
2009-05-21,0,0,False,0.0,0.0
2009-05-22,0,0,False,0.0,0.0
2009-05-23,0,0,False,0.0,0.0
2009-05-24,0,0,False,0.0,0.0
2009-05-25,32,32,False,0.32,10.24
2009-05-26,22,22,False,0.22,4.84
2009-05-27,43,43,False,0.43,18.49
2009-05-28,22,22,False,0.22,4.84
2009-05-29,48,48,False,0.48,23.04
2009-05-30,0,0,False,0.0,0.0
2009-05-31,0,0,False,0.0,0.0
2009-06-01,32,32,False,0.32,10.24
2009-06-02,32,32,False,0.32,10.24
2009-06-03,32,32,False,0.32,10.24
2009-06-04,100,100,False,1.0,100.0
2009-06-05,35,35,False,0.35,12.25
2009-06-06,0,0,False,0.0,0.0
2009-06-07,0,0,False,0.0,0.0
2009-06-08,0,0,False,0.0,0.0
2009-06-09,97,97,False,0.97,94.09
2009-06-10,33,33,False,0.33,10.89
2009-06-11,0,0,False,0.0,0.0
2009-06-12,36,36,False,0.36,12.959999999999999
2009-06-13,52,52,False,0.52,27.04
2009-06-14,53,53,False,0.53,28.09
2009-06-15,0,0,False,0.0,0.0
2009-06-16,0,0,False,0.0,0.0
2009-06-17,33,33,False,0.33,10.89
2009-06-18,0,0,False,0.0,0.0
2009-06-19,36,36,False,0.36,12.959999999999999
2009-06-20,0,0,False,0.0,0.0
2009-06-21,54,54,False,0.54,29.160000000000004
2009-06-22,67,67,False,0.67,44.89
2009-06-23,0,0,False,0.0,0.0
2009-06-24,34,34,False,0.34,11.56
2009-06-25,33,33,False,0.33,10.89
2009-06-26,36,36,False,0.36,12.959999999999999
2009-06-27,0,0,False,0.0,0.0
2009-06-28,0,0,False,0.0,0.0
2009-06-29,0,0,False,0.0,0.0
2009-06-30,33,33,False,0.33,10.89
2009-07-01,70,70,False,0.7,49.0
2009-07-02,37,37,False,0.37,13.69
2009-07-03,0,0,False,0.0,0.0
2009-07-04,0,0,False,0.0,0.0
2009-07-05,0,0,False,0.0,0.0
2009-07-06,35,35,False,0.35,12.25
2009-07-07,34,34,False,0.34,11.56
2009-07-08,0,0,False,0.0,0.0
2009-07-09,0,0,False,0.0,0.0
2009-07-10,0,0,False,0.0,0.0
2009-07-11,0,0,False,0.0,0.0
2009-07-12,0,0,False,0.0,0.0
2009-07-13,0,0,False,0.0,0.0
2009-07-14,0,0,False,0.0,0.0
2009-07-15,35,35,False,0.35,12.25
2009-07-16,71,71,False,0.71,50.41
2009-07-17,74,74,False,0.74,54.76
2009-07-18,54,54,False,0.54,29.160000000000004
2009-07-19,0,0,False,0.0,0.0
2009-07-20,35,35,False,0.35,12.25
2009-07-21,100,100,False,1.0,100.0
2009-07-22,34,34,False,0.34,11.56
2009-07-23,0,0,False,0.0,0.0
2009-07-24,0,0,False,0.0,0.0
2009-07-25,53,53,False,0.53,28.09
2009-07-26,0,0,False,0.0,0.0
2009-07-27,34,34,False,0.34,11.56
2009-07-28,0,0,False,0.0,0.0
2009-07-29,0,0,False,0.0,0.0
2009-07-30,70,70,False,0.7,49.0
2009-07-31,0,0,False,0.0,0.0
2009-08-01,0,0,False,0.0,0.0
2009-08-02,52,52,False,0.52,27.04
2009-08-03,0,0,False,0.0,0.0
2009-08-04,0,0,False,0.0,0.0
2009-08-05,100,100,False,1.0,100.0
2009-08-06,34,34,False,0.34,11.56
2009-08-07,0,0,False,0.0,0.0
2009-08-08,0,0,False,0.0,0.0
2009-08-09,0,0,False,0.0,0.0
2009-08-10,0,0,False,0.0,0.0
2009-08-11,33,33,False,0.33,10.89
2009-08-12,66,66,False,0.66,43.56
2009-08-13,0,0,False,0.0,0.0
2009-08-14,0,0,False,0.0,0.0
2009-08-15,0,0,False,0.0,0.0
2009-08-16,52,52,False,0.52,27.04
2009-08-17,0,0,False,0.0,0.0
2009-08-18,98,98,False,0.98,96.03999999999999
2009-08-19,0,0,False,0.0,0.0
2009-08-20,0,0,False,0.0,0.0
2009-08-21,0,0,False,0.0,0.0
2009-08-22,0,0,False,0.0,0.0
2009-08-23,100,100,False,1.0,100.0
2009-08-24,0,0,False,0.0,0.0
2009-08-25,0,0,False,0.0,0.0
2009-08-26,0,0,False,0.0,0.0
2009-08-27,33,33,False,0.33,10.89
2009-08-28,0,0,False,0.0,0.0
2009-08-29,0,0,False,0.0,0.0
2009-08-30,0,0,False,0.0,0.0
2009-08-31,0,0,False,0.0,0.0
2009-09-01,34,34,False,0.34,11.56
2009-09-02,34,34,False,0.34,11.56
2009-09-03,70,70,False,0.7,49.0
2009-09-04,38,38,False,0.38,14.44
2009-09-05,0,0,False,0.0,0.0
2009-09-06,0,0,False,0.0,0.0
2009-09-07,0,0,False,0.0,0.0
2009-09-08,0,0,False,0.0,0.0
2009-09-09,66,66,False,0.66,43.56
2009-09-10,67,67,False,0.67,44.89
2009-09-11,35,35,False,0.35,12.25
2009-09-12,0,0,False,0.0,0.0
2009-09-13,0,0,False,0.0,0.0
2009-09-14,66,66,False,0.66,43.56
2009-09-15,97,97,False,0.97,94.09
2009-09-16,0,0,False,0.0,0.0
2009-09-17,0,0,False,0.0,0.0
2009-09-18,36,36,False,0.36,12.959999999999999
2009-09-19,100,100,False,1.0,100.0
2009-09-20,50,50,False,0.5,25.0
2009-09-21,0,0,False,0.0,0.0
2009-09-22,64,64,False,0.64,40.96
2009-09-23,65,65,False,0.65,42.25
2009-09-24,0,0,False,0.0,0.0
2009-09-25,0,0,False,0.0,0.0
2009-09-26,0,0,False,0.0,0.0
2009-09-27,99,99,False,0.99,98.01
2009-09-28,0,0,False,0.0,0.0
2009-09-29,0,0,False,0.0,0.0
2009-09-30,0,0,False,0.0,0.0
2009-10-01,42,42,False,0.42,17.64
2009-10-02,0,0,False,0.0,0.0
2009-10-03,0,0,False,0.0,0.0
2009-10-04,0,0,False,0.0,0.0
2009-10-05,41,41,False,0.41,16.81
2009-10-06,60,60,False,0.6,36.0
2009-10-07,0,0,False,0.0,0.0
2009-10-08,0,0,False,0.0,0.0
2009-10-09,0,0,False,0.0,0.0
2009-10-10,0,0,False,0.0,0.0
2009-10-11,95,95,False,0.95,90.25
2009-10-12,0,0,False,0.0,0.0
2009-10-13,20,20,False,0.2,4.0
2009-10-14,20,20,False,0.2,4.0
2009-10-15,61,61,False,0.61,37.21
2009-10-16,22,22,False,0.22,4.84
2009-10-17,0,0,False,0.0,0.0
2009-10-18,30,30,False,0.3,9.0
2009-10-19,20,20,False,0.2,4.0
2009-10-20,20,20,False,0.2,4.0
2009-10-21,100,100,False,1.0,100.0
2009-10-22,80,80,False,0.8,64.0
2009-10-23,43,43,False,0.43,18.49
2009-10-24,0,0,False,0.0,0.0
2009-10-25,30,30,False,0.3,9.0
2009-10-26,40,40,False,0.4,16.0
2009-10-27,20,20,False,0.2,4.0
2009-10-28,20,20,False,0.2,4.0
2009-10-29,20,20,False,0.2,4.0
2009-10-30,0,0,False,0.0,0.0
2009-10-31,0,0,False,0.0,0.0
2009-11-01,54,54,False,0.54,29.160000000000004
2009-11-02,34,34,False,0.34,11.56
2009-11-03,65,65,False,0.65,42.25
2009-11-04,0,0,False,0.0,0.0
2009-11-05,33,33,False,0.33,10.89
2009-11-06,35,35,False,0.35,12.25
2009-11-07,0,0,False,0.0,0.0
2009-11-08,0,0,False,0.0,0.0
2009-11-09,66,66,False,0.66,43.56
2009-11-10,0,0,False,0.0,0.0
2009-11-11,0,0,False,0.0,0.0
2009-11-12,33,33,False,0.33,10.89
2009-11-13,35,35,False,0.35,12.25
2009-11-14,48,48,False,0.48,23.04
2009-11-15,0,0,False,0.0,0.0
2009-11-16,97,97,False,0.97,94.09
2009-11-17,32,32,False,0.32,10.24
2009-11-18,32,32,False,0.32,10.24
2009-11-19,0,0,False,0.0,0.0
2009-11-20,70,70,False,0.7,49.0
2009-11-21,0,0,False,0.0,0.0
2009-11-22,49,49,False,0.49,24.009999999999998
2009-11-23,33,33,False,0.33,10.89
2009-11-24,0,0,False,0.0,0.0
2009-11-25,0,0,False,0.0,0.0
2009-11-26,0,0,False,0.0,0.0
2009-11-27,47,47,False,0.47,22.09
2009-11-28,100,100,False,1.0,100.0
2009-11-29,49,49,False,0.49,24.009999999999998
2009-11-30,32,32,False,0.32,10.24
2009-12-01,33,33,False,0.33,10.89
2009-12-02,33,33,False,0.33,10.89
2009-12-03,17,17,False,0.17,2.89
2009-12-04,54,54,False,0.54,29.160000000000004
2009-12-05,24,24,False,0.24,5.76
2009-12-06,25,25,False,0.25,6.25
2009-12-07,33,33,False,0.33,10.89
2009-12-08,0,0,False,0.0,0.0
2009-12-09,0,0,False,0.0,0.0
2009-12-10,34,34,False,0.34,11.56
2009-12-11,18,18,False,0.18,3.2399999999999998
2009-12-12,25,25,False,0.25,6.25
2009-12-13,25,25,False,0.25,6.25
2009-12-14,17,17,False,0.17,2.89
2009-12-15,100,100,False,1.0,100.0
2009-12-16,17,17,False,0.17,2.89
2009-12-17,0,0,False,0.0,0.0
2009-12-18,19,19,False,0.19,3.61
2009-12-19,0,0,False,0.0,0.0
2009-12-20,27,27,False,0.27,7.290000000000001
2009-12-21,19,19,False,0.19,3.61
2009-12-22,0,0,False,0.0,0.0
2009-12-23,21,21,False,0.21,4.41
2009-12-24,0,0,False,0.0,0.0
2009-12-25,0,0,False,0.0,0.0
2009-12-26,0,0,False,0.0,0.0
2009-12-27,29,29,False,0.29,8.41
2009-12-28,21,21,False,0.21,4.41
2009-12-29,40,40,False,0.4,16.0
2009-12-30,20,20,False,0.2,4.0
2009-12-31,22,22,False,0.22,4.84
2010-01-01,0,0,False,0.0,0.0
2010-01-02,37,37,False,0.37,13.69
2010-01-03,36,36,False,0.36,12.959999999999999
2010-01-04,0,0,False,0.0,0.0
2010-01-05,49,49,False,0.49,24.009999999999998
2010-01-06,74,74,False,0.74,54.76
2010-01-07,25,25,False,0.25,6.25
2010-01-08,100,100,False,1.0,100.0
2010-01-09,34,34,False,0.34,11.56
2010-01-10,0,0,False,0.0,0.0
2010-01-11,24,24,False,0.24,5.76
2010-01-12,0,0,False,0.0,0.0
2010-01-13,24,24,False,0.24,5.76
2010-01-14,24,24,False,0.24,5.76
2010-01-15,25,25,False,0.25,6.25
2010-01-16,35,35,False,0.35,12.25
2010-01-17,0,0,False,0.0,0.0
2010-01-18,0,0,False,0.0,0.0
2010-01-19,23,23,False,0.23,5.29
2010-01-20,23,23,False,0.23,5.29
2010-01-21,47,47,False,0.47,22.09
2010-01-22,0,0,False,0.0,0.0
2010-01-23,34,34,False,0.34,11.56
2010-01-24,0,0,False,0.0,0.0
2010-01-25,93,93,False,0.93,86.49000000000001
2010-01-26,23,23,False,0.23,5.29
2010-01-27,0,0,False,0.0,0.0
2010-01-28,23,23,False,0.23,5.29
2010-01-29,24,24,False,0.24,5.76
2010-01-30,33,33,False,0.33,10.89
2010-01-31,0,0,False,0.0,0.0
2010-02-01,23,23,False,0.23,5.29
2010-02-02,67,67,False,0.67,44.89
2010-02-03,22,22,False,0.22,4.84
2010-02-04,69,69,False,0.69,47.61
2010-02-05,48,48,False,0.48,23.04
2010-02-06,32,32,False,0.32,10.24
2010-02-07,100,100,False,1.0,100.0
2010-02-08,71,71,False,0.71,50.41
2010-02-09,45,45,False,0.45,20.25
2010-02-10,0,0,False,0.0,0.0
2010-02-11,23,23,False,0.23,5.29
2010-02-12,0,0,False,0.0,0.0
2010-02-13,34,34,False,0.34,11.56
2010-02-14,0,0,False,0.0,0.0
2010-02-15,0,0,False,0.0,0.0
2010-02-16,46,46,False,0.46,21.16
2010-02-17,0,0,False,0.0,0.0
2010-02-18,47,47,False,0.47,22.09
2010-02-19,48,48,False,0.48,23.04
2010-02-20,34,34,False,0.34,11.56
2010-02-21,0,0,False,0.0,0.0
2010-02-22,68,68,False,0.68,46.24
2010-02-23,44,44,False,0.44,19.36
2010-02-24,45,45,False,0.45,20.25
2010-02-25,23,23,False,0.23,5.29
2010-02-26,24,24,False,0.24,5.76
2010-02-27,65,65,False,0.65,42.25
2010-02-28,0,0,False,0.0,0.0
2010-03-01,20,20,False,0.2,4.0
2010-03-02,0,0,False,0.0,0.0
2010-03-03,80,80,False,0.8,64.0
2010-03-04,0,0,False,0.0,0.0
2010-03-05,43,43,False,0.43,18.49
2010-03-06,30,30,False,0.3,9.0
2010-03-07,0,0,False,0.0,0.0
2010-03-08,41,41,False,0.41,16.81
2010-03-09,20,20,False,0.2,4.0
2010-03-10,100,100,False,1.0,100.0
2010-03-11,81,81,False,0.81,65.61
2010-03-12,42,42,False,0.42,17.64
2010-03-13,59,59,False,0.59,34.809999999999995
2010-03-14,0,0,False,0.0,0.0
2010-03-15,42,42,False,0.42,17.64
2010-03-16,20,20,False,0.2,4.0
2010-03-17,42,42,False,0.42,17.64
2010-03-18,21,21,False,0.21,4.41
2010-03-19,0,0,False,0.0,0.0
2010-03-20,31,31,False,0.31,9.61
2010-03-21,30,30,False,0.3,9.0
2010-03-22,20,20,False,0.2,4.0
2010-03-23,0,0,False,0.0,0.0
2010-03-24,61,61,False,0.61,37.21
2010-03-25,20,20,False,0.2,4.0
2010-03-26,22,22,False,0.22,4.84
2010-03-27,62,62,False,0.62,38.44
2010-03-28,0,0,False,0.0,0.0
2010-03-29,40,40,False,0.4,16.0
2010-03-30,40,40,False,0.4,16.0
2010-03-31,41,41,False,0.41,16.81
2010-04-01,0,0,False,0.0,0.0
2010-04-02,25,25,False,0.25,6.25
2010-04-03,32,32,False,0.32,10.24
2010-04-04,0,0,False,0.0,0.0
2010-04-05,0,0,False,0.0,0.0
2010-04-06,0,0,False,0.0,0.0
2010-04-07,0,0,False,0.0,0.0
2010-04-08,62,62,False,0.62,38.44
2010-04-09,44,44,False,0.44,19.36
2010-04-10,92,92,False,0.92,84.64
2010-04-11,0,0,False,0.0,0.0
2010-04-12,0,0,False,0.0,0.0
2010-04-13,20,20,False,0.2,4.0
2010-04-14,0,0,False,0.0,0.0
2010-04-15,0,0,False,0.0,0.0
2010-04-16,21,21,False,0.21,4.41
2010-04-17,61,61,False,0.61,37.21
2010-04-18,90,90,False,0.9,81.0
2010-04-19,20,20,False,0.2,4.0
2010-04-20,39,39,False,0.39,15.21
2010-04-21,40,40,False,0.4,16.0
2010-04-22,100,100,False,1.0,100.0
2010-04-23,43,43,False,0.43,18.49
2010-04-24,0,0,False,0.0,0.0
2010-04-25,0,0,False,0.0,0.0
2010-04-26,0,0,False,0.0,0.0
2010-04-27,39,39,False,0.39,15.21
2010-04-28,60,60,False,0.6,36.0
2010-04-29,21,21,False,0.21,4.41
2010-04-30,0,0,False,0.0,0.0
2010-05-01,0,0,False,0.0,0.0
2010-05-02,0,0,False,0.0,0.0
2010-05-03,47,47,False,0.47,22.09
2010-05-04,93,93,False,0.93,86.49000000000001
2010-05-05,94,94,False,0.94,88.36
2010-05-06,49,49,False,0.49,24.009999999999998
2010-05-07,0,0,False,0.0,0.0
2010-05-08,0,0,False,0.0,0.0
2010-05-09,0,0,False,0.0,0.0
2010-05-10,95,95,False,0.95,90.25
2010-05-11,47,47,False,0.47,22.09
2010-05-12,47,47,False,0.47,22.09
2010-05-13,96,96,False,0.96,92.16
2010-05-14,0,0,False,0.0,0.0
2010-05-15,0,0,False,0.0,0.0
2010-05-16,76,76,False,0.76,57.76
2010-05-17,0,0,False,0.0,0.0
2010-05-18,46,46,False,0.46,21.16
2010-05-19,47,47,False,0.47,22.09
2010-05-20,0,0,False,0.0,0.0
2010-05-21,0,0,False,0.0,0.0
2010-05-22,0,0,False,0.0,0.0
2010-05-23,76,76,False,0.76,57.76
2010-05-24,0,0,False,0.0,0.0
2010-05-25,0,0,False,0.0,0.0
2010-05-26,0,0,False,0.0,0.0
2010-05-27,100,100,False,1.0,100.0
2010-05-28,0,0,False,0.0,0.0
2010-05-29,78,78,False,0.78,60.84
2010-05-30,0,0,False,0.0,0.0
2010-05-31,70,70,False,0.7,49.0
2010-06-01,0,0,False,0.0,0.0
2010-06-02,25,25,False,0.25,6.25
2010-06-03,77,77,False,0.77,59.29
2010-06-04,0,0,False,0.0,0.0
2010-06-05,0,0,False,0.0,0.0
2010-06-06,38,38,False,0.38,14.44
2010-06-07,51,51,False,0.51,26.01
2010-06-08,100,100,False,1.0,100.0
2010-06-09,26,26,False,0.26,6.76
2010-06-10,26,26,False,0.26,6.76
2010-06-11,0,0,False,0.0,0.0
2010-06-12,0,0,False,0.0,0.0
2010-06-13,79,79,False,0.79,62.410000000000004
2010-06-14,26,26,False,0.26,6.76
2010-06-15,26,26,False,0.26,6.76
2010-06-16,26,26,False,0.26,6.76
2010-06-17,81,81,False,0.81,65.61
2010-06-18,0,0,False,0.0,0.0
2010-06-19,41,41,False,0.41,16.81
2010-06-20,0,0,False,0.0,0.0
2010-06-21,0,0,False,0.0,0.0
2010-06-22,25,25,False,0.25,6.25
2010-06-23,52,52,False,0.52,27.04
2010-06-24,52,52,False,0.52,27.04
2010-06-25,0,0,False,0.0,0.0
2010-06-26,0,0,False,0.0,0.0
2010-06-27,40,40,False,0.4,16.0
2010-06-28,51,51,False,0.51,26.01
2010-06-29,0,0,False,0.0,0.0
2010-06-30,26,26,False,0.26,6.76
2010-07-01,80,80,False,0.8,64.0
2010-07-02,0,0,False,0.0,0.0
2010-07-03,0,0,False,0.0,0.0
2010-07-04,0,0,False,0.0,0.0
2010-07-05,0,0,False,0.0,0.0
2010-07-06,0,0,False,0.0,0.0
2010-07-07,0,0,False,0.0,0.0
2010-07-08,0,0,False,0.0,0.0
2010-07-09,35,35,False,0.35,12.25
2010-07-10,46,46,False,0.46,21.16
2010-07-11,48,48,False,0.48,23.04
2010-07-12,33,33,False,0.33,10.89
2010-07-13,32,32,False,0.32,10.24
2010-07-14,99,99,False,0.99,98.01
2010-07-15,34,34,False,0.34,11.56
2010-07-16,0,0,False,0.0,0.0
2010-07-17,47,47,False,0.47,22.09
2010-07-18,96,96,False,0.96,92.16
2010-07-19,100,100,False,1.0,100.0
2010-07-20,33,33,False,0.33,10.89
2010-07-21,33,33,False,0.33,10.89
2010-07-22,0,0,False,0.0,0.0
2010-07-23,35,35,False,0.35,12.25
2010-07-24,46,46,False,0.46,21.16
2010-07-25,48,48,False,0.48,23.04
2010-07-26,33,33,False,0.33,10.89
2010-07-27,0,0,False,0.0,0.0
2010-07-28,66,66,False,0.66,43.56
2010-07-29,33,33,False,0.33,10.89
2010-07-30,71,71,False,0.71,50.41
2010-07-31,47,47,False,0.47,22.09
2010-08-01,0,0,False,0.0,0.0
2010-08-02,0,0,False,0.0,0.0
2010-08-03,0,0,False,0.0,0.0
2010-08-04,0,0,False,0.0,0.0
2010-08-05,34,34,False,0.34,11.56
2010-08-06,0,0,False,0.0,0.0
2010-08-07,0,0,False,0.0,0.0
2010-08-08,0,0,False,0.0,0.0
2010-08-09,33,33,False,0.33,10.89
2010-08-10,0,0,False,0.0,0.0
2010-08-11,0,0,False,0.0,0.0
2010-08-12,0,0,False,0.0,0.0
2010-08-13,0,0,False,0.0,0.0
2010-08-14,47,47,False,0.47,22.09
2010-08-15,96,96,False,0.96,92.16
2010-08-16,34,34,False,0.34,11.56
2010-08-17,100,100,False,1.0,100.0
2010-08-18,34,34,False,0.34,11.56
2010-08-19,34,34,False,0.34,11.56
2010-08-20,36,36,False,0.36,12.959999999999999
2010-08-21,0,0,False,0.0,0.0
2010-08-22,91,91,False,0.91,82.81
2010-08-23,33,33,False,0.33,10.89
2010-08-24,32,32,False,0.32,10.24
2010-08-25,67,67,False,0.67,44.89
2010-08-26,34,34,False,0.34,11.56
2010-08-27,70,70,False,0.7,49.0
2010-08-28,0,0,False,0.0,0.0
2010-08-29,93,93,False,0.93,86.49000000000001
2010-08-30,65,65,False,0.65,42.25
2010-08-31,32,32,False,0.32,10.24
2010-09-01,24,24,False,0.24,5.76
2010-09-02,0,0,False,0.0,0.0
2010-09-03,0,0,False,0.0,0.0
2010-09-04,0,0,False,0.0,0.0
2010-09-05,36,36,False,0.36,12.959999999999999
2010-09-06,31,31,False,0.31,9.61
2010-09-07,49,49,False,0.49,24.009999999999998
2010-09-08,48,48,False,0.48,23.04
2010-09-09,72,72,False,0.72,51.839999999999996
2010-09-10,25,25,False,0.25,6.25
2010-09-11,65,65,False,0.65,42.25
2010-09-12,97,97,False,0.97,94.09
2010-09-13,70,70,False,0.7,49.0
2010-09-14,24,24,False,0.24,5.76
2010-09-15,48,48,False,0.48,23.04
2010-09-16,48,48,False,0.48,23.04
2010-09-17,25,25,False,0.25,6.25
2010-09-18,0,0,False,0.0,0.0
2010-09-19,100,100,False,1.0,100.0
2010-09-20,48,48,False,0.48,23.04
2010-09-21,23,23,False,0.23,5.29
2010-09-22,47,47,False,0.47,22.09
2010-09-23,24,24,False,0.24,5.76
2010-09-24,25,25,False,0.25,6.25
2010-09-25,33,33,False,0.33,10.89
2010-09-26,32,32,False,0.32,10.24
2010-09-27,46,46,False,0.46,21.16
2010-09-28,91,91,False,0.91,82.81
2010-09-29,23,23,False,0.23,5.29
2010-09-30,0,0,False,0.0,0.0
2010-10-01,19,19,False,0.19,3.61
2010-10-02,25,25,False,0.25,6.25
2010-10-03,99,99,False,0.99,98.01
